is_pick,match_id,order,team,hero,win
False,6573568264,1,Gaimin Gladiators,Dragon Knight,1
False,6573568264,11,Gaimin Gladiators,Invoker,1
False,6573568264,10,T1,Bloodseeker,0
False,6573568264,13,Gaimin Gladiators,Puck,1
True,6573568264,6,Gaimin Gladiators,Enchantress,1
True,6573568264,4,T1,Bane,0
True,6573568264,23,Gaimin Gladiators,Beastmaster,1
False,6573568264,3,Gaimin Gladiators,Treant Protector,1
True,6573568264,15,T1,Brewmaster,0
False,6574108422,0,beastcoast,Io,1
False,6574108422,3,Team Spirit,Mars,0
True,6574108422,5,Team Spirit,Chaos Knight,0
False,6574108422,2,beastcoast,Storm Spirit,1
True,6574108422,6,Team Spirit,Grimstroke,0
False,6574108422,12,beastcoast,Doom,1
False,6574108422,1,Team Spirit,Timbersaw,0
True,6574108422,14,Team Spirit,Shadow Demon,0
True,6574108422,22,beastcoast,Pangolier,1
True,6574108422,23,Team Spirit,Sand King,0
True,6574108422,15,beastcoast,Tiny,1
True,6574108422,16,beastcoast,Batrider,1
False,6574108422,19,Team Spirit,Templar Assassin,0
False,6574108422,20,beastcoast,Lina,1
False,6574108422,13,Team Spirit,Underlord,0
True,6574108422,17,Team Spirit,Slardar,0
False,6574108422,10,beastcoast,Ember Spirit,1
True,6574108422,7,beastcoast,Bloodseeker,1
False,6574108422,21,Team Spirit,Winter Wyvern,0
False,6574108422,8,beastcoast,Puck,1
False,6574108422,18,beastcoast,Queen of Pain,1
True,6574108422,4,beastcoast,Snapfire,1
False,6574108422,9,Team Spirit,Venomancer,0
False,6574108422,11,Team Spirit,Phoenix,0
False,6574188575,3,beastcoast,Io,1
True,6574188575,7,Team Spirit,Mars,0
False,6574188575,20,Team Spirit,Chaos Knight,0
False,6574188575,1,beastcoast,Storm Spirit,1
False,6574188575,13,beastcoast,Grimstroke,1
False,6574188575,11,beastcoast,Keeper of the Light,1
False,6574188575,0,Team Spirit,Timbersaw,0
True,6574188575,15,Team Spirit,Visage,0
True,6574188575,23,beastcoast,Troll Warlord,1
True,6574188575,4,Team Spirit,Pangolier,0
True,6574188575,16,Team Spirit,Monkey King,0
True,6574188575,6,beastcoast,Tiny,1
True,6574188575,17,beastcoast,Batrider,1
False,6574188575,8,Team Spirit,Templar Assassin,0
False,6574188575,10,Team Spirit,Ember Spirit,0
False,6574188575,12,Team Spirit,Death Prophet,0
False,6574188575,9,beastcoast,Mirana,1
False,6574188575,2,Team Spirit,Bloodseeker,0
False,6574188575,19,beastcoast,Abaddon,1
True,6574188575,14,beastcoast,Bane,1
True,6574188575,22,Team Spirit,Phantom Lancer,0
True,6574188575,5,beastcoast,Snapfire,1
False,6574188575,18,Team Spirit,Juggernaut,0
False,6574188575,21,beastcoast,Oracle,1
False,6574385083,2,BetBoom Team,Io,0
True,6574385083,4,BetBoom Team,Mars,0
False,6574385083,1,Team Liquid,Chaos Knight,1
True,6574385083,6,Team Liquid,Pugna,1
True,6574385083,5,Team Liquid,Storm Spirit,1
True,6574385083,15,BetBoom Team,Grimstroke,0
True,6574385083,22,BetBoom Team,Necrophos,0
False,6574385083,3,Team Liquid,Visage,1
False,6574385083,9,Team Liquid,Nature's Prophet,1
False,6574385083,20,BetBoom Team,Pangolier,0
False,6574385083,18,BetBoom Team,Sand King,0
False,6574385083,8,BetBoom Team,Razor,0
True,6574385083,23,Team Liquid,Batrider,1
False,6574385083,19,Team Liquid,Death Prophet,1
True,6574385083,14,Team Liquid,Mirana,1
True,6574385083,16,BetBoom Team,Disruptor,0
False,6574385083,0,BetBoom Team,Dragon Knight,0
False,6574385083,13,Team Liquid,Abaddon,1
False,6574385083,12,BetBoom Team,Enigma,0
True,6574385083,7,BetBoom Team,Puck,0
False,6574385083,11,Team Liquid,Bane,1
False,6574385083,21,Team Liquid,Naga Siren,1
False,6574385083,10,BetBoom Team,Spectre,0
True,6574385083,17,Team Liquid,Lone Druid,1
True,6574482766,6,Team Liquid,Io,0
True,6574482766,4,BetBoom Team,Mars,1
False,6574482766,3,Team Liquid,Chaos Knight,0
False,6574482766,0,BetBoom Team,Pugna,1
False,6574482766,2,BetBoom Team,Storm Spirit,1
False,6574482766,18,BetBoom Team,Keeper of the Light,1
False,6574482766,1,Team Liquid,Visage,0
True,6574482766,7,BetBoom Team,Nature's Prophet,1
False,6574482766,8,BetBoom Team,Pangolier,1
True,6574482766,23,Team Liquid,Sand King,0
True,6574482766,5,Team Liquid,Razor,0
True,6574482766,17,Team Liquid,Batrider,0
False,6574482766,20,BetBoom Team,Kunkka,1
False,6574482766,19,Team Liquid,Lina,0
False,6574482766,12,BetBoom Team,Dragon Knight,1
False,6574482766,10,BetBoom Team,Enigma,1
True,6574482766,16,BetBoom Team,Winter Wyvern,1
False,6574482766,11,Team Liquid,Puck,0
False,6574482766,21,Team Liquid,Queen of Pain,0
False,6574482766,13,Team Liquid,Bane,0
False,6574482766,9,Team Liquid,Ancient Apparition,0
True,6574482766,14,Team Liquid,Snapfire,0
True,6574482766,22,BetBoom Team,Windranger,1
True,6574482766,15,BetBoom Team,Skywrath Mage,1
False,6574848748,9,OG,Io,1
True,6574848748,4,BOOM Esports,Mars,0
True,6574848748,7,BOOM Esports,Chaos Knight,0
False,6574848748,1,OG,Pugna,1
True,6574848748,16,BOOM Esports,Storm Spirit,0
False,6574848748,13,OG,Grimstroke,1
True,6574848748,15,BOOM Esports,Keeper of the Light,0
True,6574848748,5,OG,Timbersaw,1
False,6574848748,10,BOOM Esports,Pangolier,0
False,6574848748,3,OG,Monkey King,1
False,6574848748,0,BOOM Esports,Razor,0
False,6574848748,12,BOOM Esports,Templar Assassin,0
False,6574848748,18,BOOM Esports,Lifestealer,0
False,6574848748,21,OG,Death Prophet,1
False,6574848748,2,BOOM Esports,Enigma,0
True,6574848748,17,OG,Puck,1
False,6574848748,19,OG,Shadow Shaman,1
True,6574848748,6,OG,Windranger,1
True,6574848748,23,OG,Morphling,1
False,6574848748,20,BOOM Esports,Spectre,0
False,6574848748,8,BOOM Esports,Phantom Assassin,0
True,6574848748,22,BOOM Esports,Rubick,0
True,6574848748,14,OG,Earthshaker,1
False,6574848748,11,OG,Silencer,1
True,6575506610,5,T1,Io,0
True,6575506610,7,Fnatic,Chaos Knight,1
False,6575506610,3,T1,Pugna,0
True,6575506610,14,T1,Grimstroke,0
True,6575506610,4,Fnatic,Doom,1
False,6575506610,1,T1,Keeper of the Light,0
False,6575506610,13,T1,Visage,0
False,6575506610,19,T1,Nature's Prophet,0
True,6575506610,17,T1,Void Spirit,0
True,6575506610,6,T1,Pangolier,0
False,6575506610,10,Fnatic,Tiny,1
False,6575506610,21,T1,Templar Assassin,0
True,6575506610,22,Fnatic,Kunkka,1
False,6575506610,8,Fnatic,Leshrac,1
False,6575506610,18,Fnatic,Medusa,1
True,6575506610,16,Fnatic,Death Prophet,1
False,6575506610,0,Fnatic,Dragon Knight,1
True,6575506610,23,T1,Bloodseeker,0
True,6575506610,15,Fnatic,Winter Wyvern,1
False,6575506610,11,T1,Enchantress,0
False,6575506610,9,T1,Beastmaster,0
False,6575506610,2,Fnatic,Treant Protector,1
False,6575506610,20,Fnatic,Ursa,1
False,6575506610,12,Fnatic,Gyrocopter,1
True,6575589562,7,Fnatic,Io,0
True,6575589562,16,Fnatic,Mars,0
True,6575589562,4,Fnatic,Chaos Knight,0
False,6575589562,3,T1,Pugna,1
False,6575589562,19,T1,Storm Spirit,1
False,6575589562,10,Fnatic,Grimstroke,0
True,6575589562,5,T1,Doom,1
False,6575589562,1,T1,Keeper of the Light,1
False,6575589562,12,Fnatic,Timbersaw,0
True,6575589562,17,T1,Monkey King,1
True,6575589562,23,T1,Tiny,1
False,6575589562,20,Fnatic,Batrider,0
False,6575589562,21,T1,Lina,1
False,6575589562,8,Fnatic,Medusa,0
False,6575589562,11,T1,Death Prophet,1
False,6575589562,0,Fnatic,Dragon Knight,0
False,6575589562,18,Fnatic,Puck,0
True,6575589562,14,T1,Bane,1
False,6575589562,9,T1,Beastmaster,1
False,6575589562,13,T1,Shadow Shaman,1
False,6575589562,2,Fnatic,Treant Protector,0
True,6575589562,15,Fnatic,Snapfire,0
True,6575589562,6,T1,Phoenix,1
True,6575589562,22,Fnatic,Sniper,0
False,6575685774,9,Fnatic,Io,1
True,6575685774,16,T1,Mars,0
False,6575685774,12,T1,Chaos Knight,0
True,6575685774,4,T1,Pugna,0
True,6575685774,7,T1,Storm Spirit,0
False,6575685774,10,T1,Grimstroke,0
True,6575685774,5,Fnatic,Doom,1
False,6575685774,0,T1,Keeper of the Light,0
True,6575685774,6,Fnatic,Visage,1
False,6575685774,13,Fnatic,Monkey King,1
False,6575685774,20,T1,Underlord,0
False,6575685774,19,Fnatic,Medusa,1
True,6575685774,17,Fnatic,Death Prophet,1
False,6575685774,1,Fnatic,Dragon Knight,1
True,6575685774,15,T1,Winter Wyvern,0
False,6575685774,8,T1,Puck,0
True,6575685774,14,Fnatic,Bane,1
False,6575685774,2,T1,Beastmaster,0
False,6575685774,3,Fnatic,Treant Protector,1
False,6575685774,21,Fnatic,Phantom Lancer,1
False,6575685774,18,T1,Spectre,0
True,6575685774,22,T1,Phantom Assassin,0
True,6575685774,23,Fnatic,Luna,1
False,6575685774,11,Fnatic,Phoenix,1
False,6575974930,9,Thunder Awaken,Io,0
False,6575974930,8,Tundra Esports,Mars,1
False,6575974930,3,Thunder Awaken,Chaos Knight,0
False,6575974930,2,Tundra Esports,Pugna,1
False,6575974930,11,Thunder Awaken,Grimstroke,0
False,6575974930,0,Tundra Esports,Timbersaw,1
False,6575974930,1,Thunder Awaken,Visage,0
True,6575974930,7,Tundra Esports,Pangolier,1
True,6575974930,16,Tundra Esports,Monkey King,1
True,6575974930,5,Thunder Awaken,Sand King,0
False,6575974930,21,Thunder Awaken,Wraith King,0
True,6575974930,17,Thunder Awaken,Tiny,0
False,6575974930,10,Tundra Esports,Batrider,1
False,6575974930,18,Tundra Esports,Templar Assassin,1
False,6575974930,12,Tundra Esports,Kunkka,1
False,6575974930,19,Thunder Awaken,Medusa,0
True,6575974930,6,Thunder Awaken,Mirana,0
False,6575974930,20,Tundra Esports,Bloodseeker,1
True,6575974930,14,Thunder Awaken,Bane,0
False,6575974930,13,Thunder Awaken,Beastmaster,0
True,6575974930,4,Tundra Esports,Snapfire,1
True,6575974930,22,Tundra Esports,Luna,1
True,6575974930,15,Tundra Esports,Lycan,1
True,6575974930,23,Thunder Awaken,Magnus,0
False,6576116877,3,Gaimin Gladiators,Io,0
True,6576116877,4,TSM FTX,Mars,1
False,6576116877,1,Gaimin Gladiators,Chaos Knight,0
True,6576116877,22,TSM FTX,Pugna,1
False,6576116877,0,TSM FTX,Storm Spirit,1
True,6576116877,14,Gaimin Gladiators,Grimstroke,0
True,6576116877,17,Gaimin Gladiators,Timbersaw,0
True,6576116877,16,TSM FTX,Nature's Prophet,1
False,6576116877,18,TSM FTX,Void Spirit,1
True,6576116877,6,Gaimin Gladiators,Monkey King,0
False,6576116877,20,TSM FTX,Sand King,1
False,6576116877,9,Gaimin Gladiators,Razor,0
True,6576116877,23,Gaimin Gladiators,Tiny,0
False,6576116877,11,Gaimin Gladiators,Batrider,0
True,6576116877,15,TSM FTX,Kunkka,1
False,6576116877,10,TSM FTX,Ember Spirit,1
False,6576116877,2,TSM FTX,Dragon Knight,1
True,6576116877,5,Gaimin Gladiators,Enchantress,0
False,6576116877,12,TSM FTX,Bane,1
False,6576116877,13,Gaimin Gladiators,Shadow Shaman,0
False,6576116877,21,Gaimin Gladiators,Treant Protector,0
False,6576116877,8,TSM FTX,Snapfire,1
False,6576116877,19,Gaimin Gladiators,Crystal Maiden,0
True,6576116877,7,TSM FTX,Phoenix,1
False,6576223979,3,Gaimin Gladiators,Io,0
True,6576223979,4,TSM FTX,Mars,1
False,6576223979,1,Gaimin Gladiators,Chaos Knight,0
False,6576223979,13,Gaimin Gladiators,Pugna,0
False,6576223979,0,TSM FTX,Storm Spirit,1
False,6576223979,19,Gaimin Gladiators,Keeper of the Light,0
False,6576223979,18,TSM FTX,Timbersaw,1
True,6576223979,16,TSM FTX,Nature's Prophet,1
True,6576223979,15,TSM FTX,Pangolier,1
True,6576223979,6,Gaimin Gladiators,Monkey King,0
False,6576223979,9,Gaimin Gladiators,Razor,0
False,6576223979,11,Gaimin Gladiators,Batrider,0
False,6576223979,10,TSM FTX,Ember Spirit,1
False,6576223979,2,TSM FTX,Mirana,1
True,6576223979,22,TSM FTX,Abaddon,1
True,6576223979,17,Gaimin Gladiators,Puck,0
True,6576223979,5,Gaimin Gladiators,Enchantress,0
False,6576223979,12,TSM FTX,Bane,1
True,6576223979,23,Gaimin Gladiators,Beastmaster,0
True,6576223979,14,Gaimin Gladiators,Shadow Shaman,0
False,6576223979,21,Gaimin Gladiators,Treant Protector,0
False,6576223979,8,TSM FTX,Snapfire,1
False,6576223979,20,TSM FTX,Lycan,1
True,6576223979,7,TSM FTX,Phoenix,1
False,6578354994,9,beastcoast,Io,0
False,6578354994,18,BetBoom Team,Mars,1
True,6578354994,4,BetBoom Team,Chaos Knight,1
True,6578354994,15,BetBoom Team,Pugna,1
False,6578354994,3,beastcoast,Storm Spirit,0
True,6578354994,6,beastcoast,Grimstroke,0
False,6578354994,19,beastcoast,Viper,0
False,6578354994,0,BetBoom Team,Timbersaw,1
False,6578354994,1,beastcoast,Visage,0
True,6578354994,7,BetBoom Team,Nature's Prophet,1
False,6578354994,20,BetBoom Team,Void Spirit,1
False,6578354994,11,beastcoast,Pangolier,0
True,6578354994,14,beastcoast,Tusk,0
True,6578354994,5,beastcoast,Tiny,0
False,6578354994,8,BetBoom Team,Batrider,1
False,6578354994,12,BetBoom Team,Templar Assassin,1
False,6578354994,21,beastcoast,Underlord,0
True,6578354994,16,BetBoom Team,Leshrac,1
False,6578354994,10,BetBoom Team,Bloodseeker,1
True,6578354994,23,beastcoast,Beastmaster,0
False,6578354994,13,beastcoast,Shadow Shaman,0
True,6578354994,22,BetBoom Team,Undying,1
False,6578354994,2,BetBoom Team,Snapfire,1
True,6578354994,17,beastcoast,Spectre,0
False,6578432820,21,beastcoast,Io,1
True,6578432820,4,BetBoom Team,Chaos Knight,0
True,6578432820,5,beastcoast,Pugna,1
True,6578432820,6,beastcoast,Storm Spirit,1
True,6578432820,7,BetBoom Team,Grimstroke,0
False,6578432820,11,beastcoast,Doom,1
False,6578432820,0,BetBoom Team,Timbersaw,0
False,6578432820,1,beastcoast,Visage,1
False,6578432820,3,beastcoast,Nature's Prophet,1
True,6578432820,15,BetBoom Team,Void Spirit,0
False,6578432820,18,BetBoom Team,Troll Warlord,0
False,6578432820,9,beastcoast,Pangolier,1
True,6578432820,23,beastcoast,Wraith King,1
True,6578432820,14,beastcoast,Tiny,1
False,6578432820,10,BetBoom Team,Templar Assassin,0
True,6578432820,17,beastcoast,Underlord,1
False,6578432820,12,BetBoom Team,Lifestealer,0
False,6578432820,19,beastcoast,Death Prophet,1
False,6578432820,8,BetBoom Team,Bloodseeker,0
False,6578432820,13,beastcoast,Puck,1
True,6578432820,16,BetBoom Team,Spirit Breaker,0
True,6578432820,22,BetBoom Team,Shadow Shaman,0
False,6578432820,2,BetBoom Team,Snapfire,0
False,6578432820,20,BetBoom Team,Luna,0
False,6578674296,12,Fnatic,Io,0
True,6578674296,23,OG,Mars,1
False,6578674296,1,OG,Chaos Knight,1
False,6578674296,3,OG,Storm Spirit,1
False,6578674296,9,OG,Grimstroke,1
True,6578674296,4,Fnatic,Doom,0
True,6578674296,15,Fnatic,Keeper of the Light,0
False,6578674296,20,Fnatic,Viper,0
False,6578674296,0,Fnatic,Timbersaw,0
True,6578674296,7,Fnatic,Visage,0
True,6578674296,6,OG,Pangolier,1
False,6578674296,10,Fnatic,Monkey King,0
True,6578674296,22,Fnatic,Wraith King,0
False,6578674296,2,Fnatic,Razor,0
False,6578674296,21,OG,Templar Assassin,1
False,6578674296,18,Fnatic,Huskar,0
False,6578674296,8,Fnatic,Underlord,0
True,6578674296,16,Fnatic,Ember Spirit,0
False,6578674296,11,OG,Death Prophet,1
False,6578674296,13,OG,Bloodseeker,1
True,6578674296,5,OG,Enigma,1
True,6578674296,14,OG,Windranger,1
False,6578674296,19,OG,Luna,1
True,6578674296,17,OG,Juggernaut,1
False,6579091075,0,beastcoast,Io,0
False,6579091075,20,beastcoast,Mars,0
True,6579091075,5,Gaimin Gladiators,Chaos Knight,1
True,6579091075,4,beastcoast,Pugna,0
False,6579091075,2,beastcoast,Storm Spirit,0
True,6579091075,14,Gaimin Gladiators,Grimstroke,1
False,6579091075,1,Gaimin Gladiators,Timbersaw,1
False,6579091075,12,beastcoast,Pangolier,0
False,6579091075,11,Gaimin Gladiators,Tusk,1
False,6579091075,9,Gaimin Gladiators,Tiny,1
True,6579091075,7,beastcoast,Batrider,0
False,6579091075,21,Gaimin Gladiators,Kunkka,1
False,6579091075,13,Gaimin Gladiators,Underlord,1
True,6579091075,17,Gaimin Gladiators,Ember Spirit,1
False,6579091075,19,Gaimin Gladiators,Death Prophet,1
False,6579091075,10,beastcoast,Mirana,0
False,6579091075,18,beastcoast,Dragon Knight,0
True,6579091075,16,beastcoast,Bloodseeker,0
True,6579091075,15,beastcoast,Spirit Breaker,0
True,6579091075,6,Gaimin Gladiators,Enchantress,1
False,6579091075,8,beastcoast,Beastmaster,0
False,6579091075,3,Gaimin Gladiators,Snapfire,1
True,6579091075,23,Gaimin Gladiators,Legion Commander,1
True,6579091075,22,beastcoast,Bristleback,0
True,6579165262,6,beastcoast,Io,0
True,6579165262,5,beastcoast,Mars,0
True,6579165262,4,Gaimin Gladiators,Chaos Knight,1
False,6579165262,1,beastcoast,Storm Spirit,0
False,6579165262,9,beastcoast,Grimstroke,0
True,6579165262,15,Gaimin Gladiators,Keeper of the Light,1
False,6579165262,2,Gaimin Gladiators,Timbersaw,1
True,6579165262,22,Gaimin Gladiators,Monkey King,1
False,6579165262,20,Gaimin Gladiators,Razor,1
True,6579165262,17,beastcoast,Kunkka,0
False,6579165262,8,Gaimin Gladiators,Underlord,1
True,6579165262,7,Gaimin Gladiators,Ember Spirit,1
False,6579165262,10,Gaimin Gladiators,Leshrac,1
False,6579165262,12,Gaimin Gladiators,Medusa,1
False,6579165262,21,beastcoast,Dragon Knight,0
False,6579165262,18,Gaimin Gladiators,Bloodseeker,1
False,6579165262,3,beastcoast,Enchantress,0
True,6579165262,16,Gaimin Gladiators,Bane,1
False,6579165262,13,beastcoast,Beastmaster,0
False,6579165262,0,Gaimin Gladiators,Snapfire,1
False,6579165262,19,beastcoast,Legion Commander,0
False,6579165262,11,beastcoast,Chen,0
True,6579165262,23,beastcoast,Gyrocopter,0
True,6579165262,14,beastcoast,Rubick,0
False,6579931950,11,Thunder Awaken,Io,0
True,6579931950,6,Thunder Awaken,Mars,0
True,6579931950,4,OG,Chaos Knight,1
True,6579931950,5,Thunder Awaken,Pugna,0
False,6579931950,10,OG,Storm Spirit,1
False,6579931950,13,Thunder Awaken,Grimstroke,0
False,6579931950,12,OG,Terrorblade,1
False,6579931950,2,OG,Viper,1
False,6579931950,3,Thunder Awaken,Timbersaw,0
True,6579931950,22,OG,Void Spirit,1
False,6579931950,9,Thunder Awaken,Pangolier,0
True,6579931950,14,Thunder Awaken,Tusk,0
True,6579931950,7,OG,Razor,1
False,6579931950,0,OG,Tiny,1
False,6579931950,20,OG,Templar Assassin,1
True,6579931950,23,Thunder Awaken,Faceless Void,0
False,6579931950,21,Thunder Awaken,Ember Spirit,0
False,6579931950,1,Thunder Awaken,Enigma,0
False,6579931950,19,Thunder Awaken,Puck,0
False,6579931950,18,OG,Anti-Mage,1
True,6579931950,17,Thunder Awaken,Snapfire,0
True,6579931950,15,OG,Windranger,1
False,6579931950,8,OG,Morphling,1
True,6579931950,16,OG,Phoenix,1
True,6580504708,5,Tundra Esports,Io,0
True,6580504708,14,Tundra Esports,Mars,0
False,6580504708,3,Tundra Esports,Chaos Knight,0
False,6580504708,1,Tundra Esports,Pugna,0
False,6580504708,10,TSM FTX,Storm Spirit,1
False,6580504708,11,Tundra Esports,Grimstroke,0
True,6580504708,4,TSM FTX,Doom,1
True,6580504708,17,Tundra Esports,Viper,0
False,6580504708,2,TSM FTX,Visage,1
False,6580504708,19,Tundra Esports,Nature's Prophet,0
True,6580504708,7,TSM FTX,Pangolier,1
True,6580504708,6,Tundra Esports,Monkey King,0
False,6580504708,20,TSM FTX,Wraith King,1
False,6580504708,12,TSM FTX,Batrider,1
True,6580504708,15,TSM FTX,Templar Assassin,1
False,6580504708,13,Tundra Esports,Kunkka,0
False,6580504708,18,TSM FTX,Bloodseeker,1
True,6580504708,22,TSM FTX,Enigma,1
True,6580504708,16,TSM FTX,Enchantress,1
False,6580504708,9,Tundra Esports,Bane,0
False,6580504708,0,TSM FTX,Beastmaster,1
False,6580504708,21,Tundra Esports,Night Stalker,0
False,6580504708,8,TSM FTX,Lycan,1
True,6580504708,23,Tundra Esports,Gyrocopter,0
False,6580625364,13,OG,Io,1
True,6580625364,4,Gaimin Gladiators,Chaos Knight,0
False,6580625364,3,OG,Pugna,1
False,6580625364,1,OG,Storm Spirit,1
True,6580625364,14,OG,Doom,1
True,6580625364,22,Gaimin Gladiators,Keeper of the Light,0
True,6580625364,5,OG,Timbersaw,1
False,6580625364,19,OG,Void Spirit,1
True,6580625364,17,OG,Troll Warlord,1
False,6580625364,12,Gaimin Gladiators,Pangolier,0
True,6580625364,15,Gaimin Gladiators,Monkey King,0
False,6580625364,0,Gaimin Gladiators,Razor,0
True,6580625364,23,OG,Tiny,1
False,6580625364,20,Gaimin Gladiators,Batrider,0
False,6580625364,8,Gaimin Gladiators,Kunkka,0
False,6580625364,9,OG,Ember Spirit,1
False,6580625364,11,OG,Leshrac,1
False,6580625364,10,Gaimin Gladiators,Medusa,0
False,6580625364,21,OG,Invoker,1
False,6580625364,2,Gaimin Gladiators,Enigma,0
False,6580625364,18,Gaimin Gladiators,Puck,0
True,6580625364,7,Gaimin Gladiators,Enchantress,0
True,6580625364,16,Gaimin Gladiators,Bane,0
True,6580625364,6,OG,Windranger,1
False,6580732041,9,Gaimin Gladiators,Io,0
True,6580732041,5,Gaimin Gladiators,Mars,0
False,6580732041,3,Gaimin Gladiators,Chaos Knight,0
False,6580732041,0,OG,Storm Spirit,1
True,6580732041,14,Gaimin Gladiators,Grimstroke,0
False,6580732041,11,Gaimin Gladiators,Doom,0
False,6580732041,1,Gaimin Gladiators,Timbersaw,0
True,6580732041,15,OG,Void Spirit,1
False,6580732041,19,Gaimin Gladiators,Monkey King,0
True,6580732041,22,OG,Wraith King,1
True,6580732041,7,OG,Razor,1
True,6580732041,17,Gaimin Gladiators,Tiny,0
True,6580732041,16,OG,Clockwerk,1
False,6580732041,2,OG,Ember Spirit,1
False,6580732041,8,OG,Bloodseeker,1
False,6580732041,13,Gaimin Gladiators,Enigma,0
True,6580732041,6,Gaimin Gladiators,Enchantress,0
False,6580732041,10,OG,Beastmaster,1
True,6580732041,23,Gaimin Gladiators,Anti-Mage,0
True,6580732041,4,OG,Windranger,1
False,6580732041,12,OG,Lycan,1
False,6580732041,21,Gaimin Gladiators,Juggernaut,0
False,6580732041,18,OG,Lone Druid,1
False,6580732041,20,OG,Meepo,1
True,6581700268,16,OG,Io,1
True,6581700268,4,OG,Chaos Knight,1
True,6581700268,5,Tundra Esports,Pugna,0
True,6581700268,14,Tundra Esports,Doom,0
False,6581700268,11,Tundra Esports,Viper,0
False,6581700268,1,Tundra Esports,Timbersaw,0
False,6581700268,2,OG,Visage,1
True,6581700268,23,Tundra Esports,Troll Warlord,0
True,6581700268,6,Tundra Esports,Pangolier,0
True,6581700268,15,OG,Monkey King,1
False,6581700268,3,Tundra Esports,Razor,0
False,6581700268,10,OG,Tiny,1
False,6581700268,20,OG,Lifestealer,1
False,6581700268,19,Tundra Esports,Slardar,0
False,6581700268,12,OG,Medusa,1
True,6581700268,22,OG,Bloodseeker,1
False,6581700268,13,Tundra Esports,Enigma,0
True,6581700268,7,OG,Puck,1
False,6581700268,0,OG,Beastmaster,1
True,6581700268,17,Tundra Esports,Hoodwink,0
False,6581700268,18,OG,Naga Siren,1
False,6581700268,9,Tundra Esports,Windranger,0
False,6581700268,21,Tundra Esports,Night Stalker,0
False,6581700268,8,OG,Lycan,1
False,6582379623,21,OG,Io,1
True,6582379623,17,OG,Mars,1
False,6582379623,1,OG,Chaos Knight,1
False,6582379623,9,OG,Pugna,1
True,6582379623,5,OG,Storm Spirit,1
True,6582379623,14,OG,Grimstroke,1
False,6582379623,18,TSM FTX,Terrorblade,0
False,6582379623,8,TSM FTX,Viper,0
False,6582379623,0,TSM FTX,Timbersaw,0
False,6582379623,12,TSM FTX,Monkey King,0
True,6582379623,16,TSM FTX,Wraith King,0
False,6582379623,2,TSM FTX,Razor,0
False,6582379623,10,TSM FTX,Underlord,0
True,6582379623,15,TSM FTX,Leshrac,0
False,6582379623,20,TSM FTX,Medusa,0
False,6582379623,11,OG,Death Prophet,1
True,6582379623,7,TSM FTX,Dragon Knight,0
True,6582379623,23,OG,Bloodseeker,1
False,6582379623,3,OG,Enigma,1
False,6582379623,13,OG,Enchantress,1
True,6582379623,4,TSM FTX,Snapfire,0
True,6582379623,6,OG,Windranger,1
False,6582379623,19,OG,Night Stalker,1
True,6582379623,22,TSM FTX,Silencer,0
True,6566559037,4,beastcoast,Mars,0
False,6566559037,3,OG,Chaos Knight,1
True,6566559037,6,OG,Pugna,1
False,6566559037,1,OG,Storm Spirit,1
True,6566559037,14,OG,Grimstroke,1
False,6566559037,2,beastcoast,Timbersaw,0
True,6566559037,7,beastcoast,Shadow Demon,0
True,6566559037,17,OG,Void Spirit,1
False,6566559037,20,beastcoast,Sand King,0
False,6566559037,21,OG,Wraith King,1
False,6566559037,0,beastcoast,Razor,0
True,6566559037,5,OG,Tiny,1
False,6566559037,8,beastcoast,Batrider,0
False,6566559037,9,OG,Nyx Assassin,1
False,6566559037,10,beastcoast,Templar Assassin,0
False,6566559037,11,OG,Kunkka,1
False,6566559037,12,beastcoast,Huskar,0
False,6566559037,13,OG,Shadow Fiend,1
True,6566559037,15,beastcoast,Clockwerk,0
True,6566559037,16,beastcoast,Lina,0
False,6566559037,18,beastcoast,Underlord,0
False,6566559037,19,OG,Faceless Void,1
True,6566559037,22,beastcoast,Lifestealer,0
True,6566559037,23,OG,Slardar,1
True,6566627889,4,BetBoom Team,Mars,1
True,6566627889,16,BetBoom Team,Chaos Knight,1
True,6566627889,15,BetBoom Team,Pugna,1
False,6566627889,2,BetBoom Team,Storm Spirit,1
True,6566627889,5,BOOM Esports,Grimstroke,0
True,6566627889,17,BOOM Esports,Terrorblade,0
False,6566627889,21,BOOM Esports,Necrophos,0
False,6566627889,0,BetBoom Team,Keeper of the Light,1
False,6566627889,1,BOOM Esports,Visage,0
False,6566627889,3,BOOM Esports,Nature's Prophet,0
False,6566627889,19,BOOM Esports,Pangolier,0
True,6566627889,23,BOOM Esports,Tusk,0
True,6566627889,6,BOOM Esports,Sand King,0
False,6566627889,18,BetBoom Team,Batrider,1
False,6566627889,10,BetBoom Team,Kunkka,1
False,6566627889,11,BOOM Esports,Lina,0
False,6566627889,8,BetBoom Team,Ember Spirit,1
True,6566627889,22,BetBoom Team,Leshrac,1
False,6566627889,12,BetBoom Team,Medusa,1
True,6566627889,14,BOOM Esports,Death Prophet,0
True,6566627889,7,BetBoom Team,Mirana,1
False,6566627889,9,BOOM Esports,Dragon Knight,0
False,6566627889,13,BOOM Esports,Invoker,0
False,6566627889,20,BetBoom Team,Abaddon,1
True,6566631729,15,OG,Mars,1
True,6566631729,7,OG,Pugna,1
False,6566631729,3,beastcoast,Storm Spirit,0
False,6566631729,2,OG,Grimstroke,1
